identificador,tipo,entidade,ano,coluna,quantidade_null,percentual_null
chikungunya_2020,fato,chikungunya,2020.0,gengivo,2803,100.0
chikungunya_2020,fato,chikungunya,2020.0,metro,2803,100.0
chikungunya_2020,fato,chikungunya,2020.0,petequias,2803,100.0
chikungunya_2020,fato,chikungunya,2020.0,hematura,2803,100.0
chikungunya_2020,fato,chikungunya,2020.0,sangram,2803,100.0
chikungunya_2020,fato,chikungunya,2020.0,laco_n,2803,100.0
chikungunya_2020,fato,chikungunya,2020.0,plasmatico,2803,100.0
chikungunya_2020,fato,chikungunya,2020.0,evidencia,2803,100.0
chikungunya_2020,fato,chikungunya,2020.0,plaq_menor,2803,100.0
chikungunya_2020,fato,chikungunya,2020.0,con_fhd,2803,100.0
chikungunya_2019,fato,chikungunya,2019.0,nu_notificacao,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,tp_notificacao,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,co_cid,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,dt_notificacao,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,ds_semana_notificacao,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,notificacao_ano,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,co_uf_notificacao,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,co_municipio_notificacao,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,id_regional,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,co_unidade_notificacao,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,dt_diagnostico_sintoma,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,ds_semana_sintoma,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,dt_nascimento,57,3.96
chikungunya_2019,fato,chikungunya,2019.0,nu_idade,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,tp_sexo,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,tp_gestante,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,tp_raca_cor,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,tp_escolaridade,226,15.68
chikungunya_2019,fato,chikungunya,2019.0,co_uf_residencia,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,co_municipio_residencia,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,co_regional_residencia,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,co_distrito_residencia,27,1.87
chikungunya_2019,fato,chikungunya,2019.0,co_bairro_residencia,16,1.11
chikungunya_2019,fato,chikungunya,2019.0,no_bairro_residencia,8,0.56
chikungunya_2019,fato,chikungunya,2019.0,co_logradouro_residencia,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,nome_logradouro_residencia,38,2.64
chikungunya_2019,fato,chikungunya,2019.0,nu_cep_residencia,1081,75.02
chikungunya_2019,fato,chikungunya,2019.0,tp_zona_residencia,83,5.76
chikungunya_2019,fato,chikungunya,2019.0,co_pais_residencia,0,0.0
chikungunya_2019,fato,chikungunya,2019.0,dt_investigacao,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,co_cbo_ocupacao,1288,89.38
chikungunya_2019,fato,chikungunya,2019.0,febre,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,mialgia,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,cefaleia,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,exantema,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,vomito,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,nausea,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,dor_costas,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,conjutivite,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,artrite,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,artralgia,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,petequia_n,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,leucopenia,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,laco,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,dor_retro,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,diabetes,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,hematolog,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,hepatopat,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,renal,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,hipertensao,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,acido_pept,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,auto_imune,1,0.07
chikungunya_2019,fato,chikungunya,2019.0,dt_chil_s1,951,66.0
chikungunya_2019,fato,chikungunya,2019.0,dt_chil_s2,1439,99.86
chikungunya_2019,fato,chikungunya,2019.0,dt_prnt,1426,98.96
chikungunya_2019,fato,chikungunya,2019.0,res_chiks1,774,53.71
chikungunya_2019,fato,chikungunya,2019.0,res_chiks2,1215,84.32
chikungunya_2019,fato,chikungunya,2019.0,resul_prnt,1225,85.01
chikungunya_2019,fato,chikungunya,2019.0,dt_coleta_exame,1439,99.86
chikungunya_2019,fato,chikungunya,2019.0,tp_result_exame,1439,99.86
chikungunya_2019,fato,chikungunya,2019.0,dt_coleta_NS1,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,Tp_result_NS1,1439,99.86
chikungunya_2019,fato,chikungunya,2019.0,dt_coleta_isolamento,1435,99.58
chikungunya_2019,fato,chikungunya,2019.0,tp_result_isolamento,1054,73.14
chikungunya_2019,fato,chikungunya,2019.0,dt_coleta_rtpcr,1359,94.31
chikungunya_2019,fato,chikungunya,2019.0,tp_result_rtpcr,1016,70.51
chikungunya_2019,fato,chikungunya,2019.0,tp_sorotipo,1440,99.93
chikungunya_2019,fato,chikungunya,2019.0,tp_result_histopatologia,1439,99.86
chikungunya_2019,fato,chikungunya,2019.0,tp_result_imunohistoquimica,1439,99.86
chikungunya_2019,fato,chikungunya,2019.0,st_ocorreu_hospitalizacao,556,38.58
chikungunya_2019,fato,chikungunya,2019.0,dt_internacao,1330,92.3
chikungunya_2019,fato,chikungunya,2019.0,co_uf_hospital,1327,92.09
chikungunya_2019,fato,chikungunya,2019.0,co_municipio_hospital,1329,92.23
chikungunya_2019,fato,chikungunya,2019.0,tp_autoctone_residencia,1157,80.29
chikungunya_2019,fato,chikungunya,2019.0,co_uf_infeccao,1278,88.69
chikungunya_2019,fato,chikungunya,2019.0,co_pais_infeccao,1278,88.69
chikungunya_2019,fato,chikungunya,2019.0,co_municipio_infeccao,1280,88.83
chikungunya_2019,fato,chikungunya,2019.0,co_distrito_infeccao,1325,91.95
chikungunya_2019,fato,chikungunya,2019.0,co_bairro_infeccao,1348,93.55
chikungunya_2019,fato,chikungunya,2019.0,no_bairro_infeccao,1348,93.55
chikungunya_2019,fato,chikungunya,2019.0,tp_classificacao_final,4,0.28
chikungunya_2019,fato,chikungunya,2019.0,tp_criterio_confirmacao,4,0.28
chikungunya_2019,fato,chikungunya,2019.0,st_doenca_trabalho,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,clinc_chik,356,24.71
chikungunya_2019,fato,chikungunya,2019.0,tp_evolucao_caso,11,0.76
chikungunya_2019,fato,chikungunya,2019.0,dt_obito,1416,98.27
chikungunya_2019,fato,chikungunya,2019.0,dt_encerramento,3,0.21
chikungunya_2019,fato,chikungunya,2019.0,alrm_hipot,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,alrm_plaq,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,alrm_vom,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,alrm_sang,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,alrm_hemat,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,alrm_abdom,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,alrm_letar,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,alrm_hepat,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,alrm_liq,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,dt_alrm,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_pulso,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_conv,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_ench,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_insuf,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_taqui,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_extre,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_hipot,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_hemat,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_melen,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_metro,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_sang,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_ast,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_mioc,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_consc,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,grav_orgao,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,dt_grav,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,mami_hemor,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,epistaxe,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,gengivo,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,metro,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,petequias,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,hematura,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,sangram,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,laco_n,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,plasmatico,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,evidencia,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,plaq_menor,1441,100.0
chikungunya_2019,fato,chikungunya,2019.0,con_fhd,1441,100.0
chikungunya_2018,fato,chikungunya,2018.0,nu_notificacao,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,tp_notificacao,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,co_cid,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,dt_notificacao,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,ds_semana_notificacao,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,notificacao_ano,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,co_uf_notificacao,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,co_municipio_notificacao,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,id_regional,1,0.16
chikungunya_2018,fato,chikungunya,2018.0,co_unidade_notificacao,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,dt_diagnostico_sintoma,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,ds_semana_sintoma,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,dt_nascimento,12,1.88
chikungunya_2018,fato,chikungunya,2018.0,nu_idade,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,tp_sexo,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,tp_gestante,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,tp_raca_cor,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,tp_escolaridade,73,11.42
chikungunya_2018,fato,chikungunya,2018.0,co_uf_residencia,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,co_municipio_residencia,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,co_regional_residencia,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,co_distrito_residencia,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,co_bairro_residencia,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,no_bairro_residencia,1,0.16
chikungunya_2018,fato,chikungunya,2018.0,co_logradouro_residencia,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,nome_logradouro_residencia,13,2.03
chikungunya_2018,fato,chikungunya,2018.0,nu_cep_residencia,495,77.46
chikungunya_2018,fato,chikungunya,2018.0,tp_zona_residencia,32,5.01
chikungunya_2018,fato,chikungunya,2018.0,co_pais_residencia,0,0.0
chikungunya_2018,fato,chikungunya,2018.0,dt_investigacao,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,co_cbo_ocupacao,600,93.9
chikungunya_2018,fato,chikungunya,2018.0,febre,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,mialgia,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,cefaleia,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,exantema,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,vomito,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,nausea,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,dor_costas,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,conjutivite,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,artrite,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,artralgia,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,petequia_n,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,leucopenia,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,laco,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,dor_retro,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,diabetes,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,hematolog,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,hepatopat,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,renal,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,hipertensao,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,acido_pept,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,auto_imune,3,0.47
chikungunya_2018,fato,chikungunya,2018.0,dt_chil_s1,471,73.71
chikungunya_2018,fato,chikungunya,2018.0,dt_chil_s2,638,99.84
chikungunya_2018,fato,chikungunya,2018.0,dt_prnt,634,99.22
chikungunya_2018,fato,chikungunya,2018.0,res_chiks1,416,65.1
chikungunya_2018,fato,chikungunya,2018.0,res_chiks2,570,89.2
chikungunya_2018,fato,chikungunya,2018.0,resul_prnt,574,89.83
chikungunya_2018,fato,chikungunya,2018.0,dt_coleta_exame,638,99.84
chikungunya_2018,fato,chikungunya,2018.0,tp_result_exame,637,99.69
chikungunya_2018,fato,chikungunya,2018.0,dt_coleta_NS1,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,Tp_result_NS1,638,99.84
chikungunya_2018,fato,chikungunya,2018.0,dt_coleta_isolamento,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,tp_result_isolamento,475,74.33
chikungunya_2018,fato,chikungunya,2018.0,dt_coleta_rtpcr,621,97.18
chikungunya_2018,fato,chikungunya,2018.0,tp_result_rtpcr,472,73.87
chikungunya_2018,fato,chikungunya,2018.0,tp_sorotipo,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,tp_result_histopatologia,638,99.84
chikungunya_2018,fato,chikungunya,2018.0,tp_result_imunohistoquimica,638,99.84
chikungunya_2018,fato,chikungunya,2018.0,st_ocorreu_hospitalizacao,299,46.79
chikungunya_2018,fato,chikungunya,2018.0,dt_internacao,590,92.33
chikungunya_2018,fato,chikungunya,2018.0,co_uf_hospital,591,92.49
chikungunya_2018,fato,chikungunya,2018.0,co_municipio_hospital,592,92.64
chikungunya_2018,fato,chikungunya,2018.0,tp_autoctone_residencia,529,82.79
chikungunya_2018,fato,chikungunya,2018.0,co_uf_infeccao,537,84.04
chikungunya_2018,fato,chikungunya,2018.0,co_pais_infeccao,537,84.04
chikungunya_2018,fato,chikungunya,2018.0,co_municipio_infeccao,537,84.04
chikungunya_2018,fato,chikungunya,2018.0,co_distrito_infeccao,574,89.83
chikungunya_2018,fato,chikungunya,2018.0,co_bairro_infeccao,592,92.64
chikungunya_2018,fato,chikungunya,2018.0,no_bairro_infeccao,592,92.64
chikungunya_2018,fato,chikungunya,2018.0,tp_classificacao_final,11,1.72
chikungunya_2018,fato,chikungunya,2018.0,tp_criterio_confirmacao,9,1.41
chikungunya_2018,fato,chikungunya,2018.0,st_doenca_trabalho,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,clinc_chik,207,32.39
chikungunya_2018,fato,chikungunya,2018.0,tp_evolucao_caso,23,3.6
chikungunya_2018,fato,chikungunya,2018.0,dt_obito,631,98.75
chikungunya_2018,fato,chikungunya,2018.0,dt_encerramento,14,2.19
chikungunya_2018,fato,chikungunya,2018.0,alrm_hipot,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,alrm_plaq,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,alrm_vom,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,alrm_sang,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,alrm_hemat,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,alrm_abdom,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,alrm_letar,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,alrm_hepat,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,alrm_liq,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,dt_alrm,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_pulso,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_conv,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_ench,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_insuf,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_taqui,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_extre,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_hipot,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_hemat,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_melen,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_metro,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_sang,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_ast,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_mioc,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_consc,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,grav_orgao,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,dt_grav,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,mami_hemor,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,epistaxe,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,gengivo,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,metro,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,petequias,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,hematura,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,sangram,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,laco_n,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,plasmatico,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,evidencia,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,plaq_menor,639,100.0
chikungunya_2018,fato,chikungunya,2018.0,con_fhd,639,100.0
chikungunya_2017,fato,chikungunya,2017.0,nu_notificacao,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,tp_notificacao,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,A92,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,dt_notificacao,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,ds_semana_notificacao,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,notificacao_ano,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,co_uf_notificacao,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,co_municipio_notificacao,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,id_regional,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,co_unidade_notificacao,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,dt_diagnostico_sintoma,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,ds_semana_sintoma,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,dt_nascimento,24,2.31
chikungunya_2017,fato,chikungunya,2017.0,nu_idade,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,tp_sexo,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,tp_gestante,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,tp_raca_cor,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,tp_escolaridade,54,5.21
chikungunya_2017,fato,chikungunya,2017.0,co_uf_residencia,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,co_municipio_residencia,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,co_regional_residencia,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,co_distrito_residencia,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,co_bairro_residencia,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,no_bairro_residencia,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,co_logradouro_residencia,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,nome_logradouro_residencia,11,1.06
chikungunya_2017,fato,chikungunya,2017.0,nu_cep_residencia,720,69.43
chikungunya_2017,fato,chikungunya,2017.0,tp_zona_residencia,27,2.6
chikungunya_2017,fato,chikungunya,2017.0,co_pais_residencia,0,0.0
chikungunya_2017,fato,chikungunya,2017.0,dt_investigacao,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,co_cbo_ocupacao,1000,96.43
chikungunya_2017,fato,chikungunya,2017.0,febre,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,mialgia,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,cefaleia,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,exantema,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,vomito,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,nausea,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,dor_costas,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,conjutivite,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,artrite,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,artralgia,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,petequia_n,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,leucopenia,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,laco,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,dor_retro,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,diabetes,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,hematolog,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,hepatopat,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,renal,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,hipertensao,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,acido_pept,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,auto_imune,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,dt_chil_s1,911,87.85
chikungunya_2017,fato,chikungunya,2017.0,dt_chil_s2,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,dt_prnt,1026,98.94
chikungunya_2017,fato,chikungunya,2017.0,res_chiks1,794,76.57
chikungunya_2017,fato,chikungunya,2017.0,res_chiks2,890,85.82
chikungunya_2017,fato,chikungunya,2017.0,resul_prnt,891,85.92
chikungunya_2017,fato,chikungunya,2017.0,dt_coleta_exame,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,tp_result_exame,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,dt_coleta_NS1,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,Tp_result_NS1,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,dt_coleta_isolamento,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,tp_result_isolamento,825,79.56
chikungunya_2017,fato,chikungunya,2017.0,dt_coleta_rtpcr,1024,98.75
chikungunya_2017,fato,chikungunya,2017.0,tp_result_rtpcr,818,78.88
chikungunya_2017,fato,chikungunya,2017.0,tp_sorotipo,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,tp_result_histopatologia,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,tp_result_imunohistoquimica,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,st_ocorreu_hospitalizacao,449,43.3
chikungunya_2017,fato,chikungunya,2017.0,dt_internacao,989,95.37
chikungunya_2017,fato,chikungunya,2017.0,co_uf_hospital,988,95.27
chikungunya_2017,fato,chikungunya,2017.0,co_municipio_hospital,988,95.27
chikungunya_2017,fato,chikungunya,2017.0,tp_autoctone_residencia,762,73.48
chikungunya_2017,fato,chikungunya,2017.0,co_uf_infeccao,823,79.36
chikungunya_2017,fato,chikungunya,2017.0,co_pais_infeccao,823,79.36
chikungunya_2017,fato,chikungunya,2017.0,co_municipio_infeccao,825,79.56
chikungunya_2017,fato,chikungunya,2017.0,co_distrito_infeccao,853,82.26
chikungunya_2017,fato,chikungunya,2017.0,co_bairro_infeccao,864,83.32
chikungunya_2017,fato,chikungunya,2017.0,no_bairro_infeccao,864,83.32
chikungunya_2017,fato,chikungunya,2017.0,tp_classificacao_final,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,tp_criterio_confirmacao,1,0.1
chikungunya_2017,fato,chikungunya,2017.0,st_doenca_trabalho,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,clinc_chik,355,34.23
chikungunya_2017,fato,chikungunya,2017.0,tp_evolucao_caso,2,0.19
chikungunya_2017,fato,chikungunya,2017.0,dt_obito,1027,99.04
chikungunya_2017,fato,chikungunya,2017.0,dt_encerramento,2,0.19
chikungunya_2017,fato,chikungunya,2017.0,alrm_hipot,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,alrm_plaq,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,alrm_vom,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,alrm_sang,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,alrm_hemat,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,alrm_abdom,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,alrm_letar,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,alrm_hepat,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,alrm_liq,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,dt_alrm,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_pulso,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_conv,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_ench,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_insuf,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_taqui,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_extre,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_hipot,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_hemat,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_melen,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_metro,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_sang,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_ast,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_mioc,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_consc,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,grav_orgao,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,dt_grav,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,mami_hemor,1037,100.0
chikungunya_2017,fato,chikungunya,2017.0,epistaxe,1037,100.0
