id_semana_epi,agravo,ano_epidemiologico,semana_epidemiologica,is_observado,casos,banda_80_inferior,banda_80_superior,banda_95_inferior,banda_95_superior
202449,DENGUE,2024,49,True,94,,,,
202450,DENGUE,2024,50,True,77,,,,
202451,DENGUE,2024,51,True,84,,,,
202452,DENGUE,2024,52,True,61,,,,
202501,DENGUE,2025,1,True,79,,,,
202502,DENGUE,2025,2,True,98,,,,
202503,DENGUE,2025,3,True,126,,,,
202504,DENGUE,2025,4,True,106,,,,
202505,DENGUE,2025,5,True,131,,,,
202506,DENGUE,2025,6,True,161,,,,
202507,DENGUE,2025,7,True,125,,,,
202508,DENGUE,2025,8,True,152,,,,
202509,DENGUE,2025,9,True,140,,,,
202510,DENGUE,2025,10,True,52,,,,
202511,DENGUE,2025,11,True,167,,,,
202512,DENGUE,2025,12,True,174,,,,
202513,DENGUE,2025,13,True,185,,,,
202514,DENGUE,2025,14,True,177,,,,
202515,DENGUE,2025,15,True,156,,,,
202516,DENGUE,2025,16,True,145,,,,
202517,DENGUE,2025,17,True,195,,,,
202518,DENGUE,2025,18,True,130,,,,
202519,DENGUE,2025,19,True,161,,,,
202520,DENGUE,2025,20,True,108,,,,
202521,DENGUE,2025,21,True,121,,,,
202522,DENGUE,2025,22,True,101,,,,
202523,DENGUE,2025,23,True,149,,,,
202524,DENGUE,2025,24,True,228,,,,
202525,DENGUE,2025,25,True,144,,,,
202526,DENGUE,2025,26,True,111,,,,
202527,DENGUE,2025,27,True,151,,,,
202528,DENGUE,2025,28,True,185,,,,
202529,DENGUE,2025,29,True,209,,,,
202530,DENGUE,2025,30,True,229,,,,
202531,DENGUE,2025,31,True,223,,,,
202532,DENGUE,2025,32,True,283,,,,
202533,DENGUE,2025,33,True,354,,,,
202534,DENGUE,2025,34,True,311,,,,
202535,DENGUE,2025,35,True,301,,,,
202536,DENGUE,2025,36,True,285,,,,
202537,DENGUE,2025,37,True,209,,,,
202538,DENGUE,2025,38,True,282,,,,
202539,DENGUE,2025,39,True,288,,,,
202540,DENGUE,2025,40,True,210,,,,
202541,DENGUE,2025,41,True,196,,,,
202542,DENGUE,2025,42,True,290,,,,
202543,DENGUE,2025,43,True,194,,,,
202544,DENGUE,2025,44,True,208,,,,
202545,DENGUE,2025,45,True,191,,,,
202546,DENGUE,2025,46,True,156,,,,
202547,DENGUE,2025,47,True,154,,,,
202548,DENGUE,2025,48,True,157,,,,
202549,DENGUE,2025,49,True,156,,,,
202550,DENGUE,2025,50,True,117,,,,
202551,DENGUE,2025,51,True,117,,,,
202552,DENGUE,2025,52,True,41,,,,
202553,DENGUE,2025,53,True,43,,,,
202601,DENGUE,2026,1,False,98,0.0,267.0,0.0,424.0
202602,DENGUE,2026,2,False,123,0.0,292.0,0.0,449.0
202603,DENGUE,2026,3,False,147,12.0,316.0,0.0,473.0
202604,DENGUE,2026,4,False,160,25.0,329.0,0.0,485.0
202605,DENGUE,2026,5,False,171,36.0,340.0,0.0,497.0
202606,DENGUE,2026,6,False,151,16.0,320.0,0.0,477.0
202607,DENGUE,2026,7,False,222,87.0,391.0,45.0,548.0
202608,DENGUE,2026,8,False,247,111.0,415.0,70.0,572.0
202609,DENGUE,2026,9,False,240,105.0,409.0,63.0,565.0
202610,DENGUE,2026,10,False,231,96.0,400.0,54.0,556.0
202611,DENGUE,2026,11,False,280,145.0,449.0,104.0,606.0
202612,DENGUE,2026,12,False,254,119.0,423.0,77.0,579.0
202613,DENGUE,2026,13,False,234,99.0,403.0,57.0,559.0
202614,DENGUE,2026,14,False,256,121.0,425.0,80.0,582.0
202615,DENGUE,2026,15,False,251,116.0,420.0,74.0,577.0
202616,DENGUE,2026,16,False,236,101.0,405.0,59.0,562.0
202617,DENGUE,2026,17,False,243,108.0,412.0,66.0,569.0
202618,DENGUE,2026,18,False,227,92.0,396.0,50.0,552.0
202619,DENGUE,2026,19,False,205,70.0,374.0,28.0,531.0
202620,DENGUE,2026,20,False,209,74.0,378.0,33.0,535.0
202621,DENGUE,2026,21,False,207,72.0,376.0,30.0,533.0
202622,DENGUE,2026,22,False,189,54.0,358.0,12.0,514.0
202623,DENGUE,2026,23,False,189,54.0,357.0,12.0,514.0
202624,DENGUE,2026,24,False,185,50.0,354.0,8.0,511.0
202625,DENGUE,2026,25,False,142,6.0,310.0,0.0,467.0
202626,DENGUE,2026,26,False,164,29.0,333.0,0.0,490.0
202627,DENGUE,2026,27,False,165,29.0,333.0,0.0,490.0
202628,DENGUE,2026,28,False,152,17.0,321.0,0.0,478.0
202629,DENGUE,2026,29,False,153,17.0,321.0,0.0,478.0
202630,DENGUE,2026,30,False,139,4.0,308.0,0.0,464.0
202631,DENGUE,2026,31,False,130,0.0,299.0,0.0,455.0
202632,DENGUE,2026,32,False,130,0.0,299.0,0.0,456.0
202633,DENGUE,2026,33,False,146,11.0,315.0,0.0,472.0
202634,DENGUE,2026,34,False,151,16.0,320.0,0.0,477.0
202635,DENGUE,2026,35,False,126,0.0,295.0,0.0,452.0
202636,DENGUE,2026,36,False,114,0.0,283.0,0.0,439.0
202637,DENGUE,2026,37,False,103,0.0,271.0,0.0,428.0
202638,DENGUE,2026,38,False,100,0.0,269.0,0.0,426.0
202639,DENGUE,2026,39,False,106,0.0,275.0,0.0,432.0
202640,DENGUE,2026,40,False,119,0.0,288.0,0.0,445.0
202641,DENGUE,2026,41,False,103,0.0,272.0,0.0,429.0
202642,DENGUE,2026,42,False,118,0.0,287.0,0.0,444.0
202643,DENGUE,2026,43,False,112,0.0,281.0,0.0,438.0
202644,DENGUE,2026,44,False,97,0.0,266.0,0.0,422.0
202645,DENGUE,2026,45,False,147,12.0,315.0,0.0,472.0
202646,DENGUE,2026,46,False,125,0.0,294.0,0.0,451.0
202647,DENGUE,2026,47,False,120,0.0,289.0,0.0,445.0
202648,DENGUE,2026,48,False,132,0.0,301.0,0.0,458.0
202649,DENGUE,2026,49,False,107,0.0,276.0,0.0,432.0
202650,DENGUE,2026,50,False,114,0.0,283.0,0.0,440.0
202651,DENGUE,2026,51,False,94,0.0,263.0,0.0,420.0
202652,DENGUE,2026,52,False,78,0.0,247.0,0.0,404.0
201301,ZIKA,2013,1,True,0,,,,
201302,ZIKA,2013,2,True,0,,,,
201303,ZIKA,2013,3,True,0,,,,
201304,ZIKA,2013,4,True,0,,,,
201305,ZIKA,2013,5,True,0,,,,
201306,ZIKA,2013,6,True,0,,,,
201307,ZIKA,2013,7,True,0,,,,
201308,ZIKA,2013,8,True,0,,,,
201309,ZIKA,2013,9,True,0,,,,
201310,ZIKA,2013,10,True,0,,,,
201311,ZIKA,2013,11,True,0,,,,
201312,ZIKA,2013,12,True,0,,,,
201313,ZIKA,2013,13,True,0,,,,
201314,ZIKA,2013,14,True,0,,,,
201315,ZIKA,2013,15,True,0,,,,
201316,ZIKA,2013,16,True,0,,,,
201317,ZIKA,2013,17,True,0,,,,
201318,ZIKA,2013,18,True,0,,,,
201319,ZIKA,2013,19,True,0,,,,
201320,ZIKA,2013,20,True,0,,,,
201321,ZIKA,2013,21,True,0,,,,
201322,ZIKA,2013,22,True,0,,,,
201323,ZIKA,2013,23,True,0,,,,
201324,ZIKA,2013,24,True,0,,,,
201325,ZIKA,2013,25,True,0,,,,
201326,ZIKA,2013,26,True,0,,,,
201327,ZIKA,2013,27,True,0,,,,
201328,ZIKA,2013,28,True,0,,,,
201329,ZIKA,2013,29,True,0,,,,
201330,ZIKA,2013,30,True,0,,,,
201331,ZIKA,2013,31,True,0,,,,
201332,ZIKA,2013,32,True,0,,,,
201333,ZIKA,2013,33,True,0,,,,
201334,ZIKA,2013,34,True,0,,,,
201335,ZIKA,2013,35,True,0,,,,
201336,ZIKA,2013,36,True,0,,,,
201337,ZIKA,2013,37,True,0,,,,
201338,ZIKA,2013,38,True,0,,,,
201339,ZIKA,2013,39,True,0,,,,
201340,ZIKA,2013,40,True,0,,,,
201341,ZIKA,2013,41,True,0,,,,
201342,ZIKA,2013,42,True,0,,,,
201343,ZIKA,2013,43,True,0,,,,
201344,ZIKA,2013,44,True,0,,,,
201345,ZIKA,2013,45,True,0,,,,
201346,ZIKA,2013,46,True,0,,,,
201347,ZIKA,2013,47,True,0,,,,
201348,ZIKA,2013,48,True,0,,,,
201349,ZIKA,2013,49,True,0,,,,
201350,ZIKA,2013,50,True,0,,,,
201351,ZIKA,2013,51,True,0,,,,
201352,ZIKA,2013,52,True,0,,,,
201401,ZIKA,2014,1,True,0,,,,
201402,ZIKA,2014,2,True,0,,,,
201403,ZIKA,2014,3,True,0,,,,
201404,ZIKA,2014,4,True,0,,,,
201405,ZIKA,2014,5,True,0,,,,
201406,ZIKA,2014,6,True,0,,,,
201407,ZIKA,2014,7,True,0,,,,
201408,ZIKA,2014,8,True,0,,,,
201409,ZIKA,2014,9,True,0,,,,
201410,ZIKA,2014,10,True,0,,,,
201411,ZIKA,2014,11,True,0,,,,
201412,ZIKA,2014,12,True,0,,,,
201413,ZIKA,2014,13,True,0,,,,
201414,ZIKA,2014,14,True,0,,,,
201415,ZIKA,2014,15,True,0,,,,
201416,ZIKA,2014,16,True,0,,,,
201417,ZIKA,2014,17,True,0,,,,
201418,ZIKA,2014,18,True,0,,,,
201419,ZIKA,2014,19,True,0,,,,
201420,ZIKA,2014,20,True,0,,,,
201421,ZIKA,2014,21,True,0,,,,
201422,ZIKA,2014,22,True,0,,,,
201423,ZIKA,2014,23,True,0,,,,
201424,ZIKA,2014,24,True,0,,,,
201425,ZIKA,2014,25,True,0,,,,
201426,ZIKA,2014,26,True,0,,,,
201427,ZIKA,2014,27,True,0,,,,
201428,ZIKA,2014,28,True,0,,,,
201429,ZIKA,2014,29,True,0,,,,
201430,ZIKA,2014,30,True,0,,,,
201431,ZIKA,2014,31,True,0,,,,
201432,ZIKA,2014,32,True,0,,,,
201433,ZIKA,2014,33,True,0,,,,
201434,ZIKA,2014,34,True,0,,,,
201435,ZIKA,2014,35,True,0,,,,
201436,ZIKA,2014,36,True,0,,,,
201437,ZIKA,2014,37,True,0,,,,
201438,ZIKA,2014,38,True,0,,,,
201439,ZIKA,2014,39,True,0,,,,
201440,ZIKA,2014,40,True,0,,,,
201441,ZIKA,2014,41,True,0,,,,
201442,ZIKA,2014,42,True,0,,,,
201443,ZIKA,2014,43,True,0,,,,
201444,ZIKA,2014,44,True,0,,,,
201445,ZIKA,2014,45,True,0,,,,
201446,ZIKA,2014,46,True,0,,,,
201447,ZIKA,2014,47,True,0,,,,
201448,ZIKA,2014,48,True,0,,,,
201449,ZIKA,2014,49,True,0,,,,
201450,ZIKA,2014,50,True,0,,,,
201451,ZIKA,2014,51,True,0,,,,
201452,ZIKA,2014,52,True,0,,,,
201453,ZIKA,2014,53,True,0,,,,
201501,ZIKA,2015,1,True,0,,,,
201502,ZIKA,2015,2,True,0,,,,
201503,ZIKA,2015,3,True,0,,,,
201504,ZIKA,2015,4,True,0,,,,
201505,ZIKA,2015,5,True,0,,,,
201506,ZIKA,2015,6,True,1,,,,
201507,ZIKA,2015,7,True,0,,,,
201508,ZIKA,2015,8,True,0,,,,
201509,ZIKA,2015,9,True,0,,,,
201510,ZIKA,2015,10,True,0,,,,
201511,ZIKA,2015,11,True,0,,,,
201512,ZIKA,2015,12,True,0,,,,
201513,ZIKA,2015,13,True,0,,,,
201514,ZIKA,2015,14,True,0,,,,
201515,ZIKA,2015,15,True,0,,,,
201516,ZIKA,2015,16,True,0,,,,
201517,ZIKA,2015,17,True,0,,,,
201518,ZIKA,2015,18,True,0,,,,
201519,ZIKA,2015,19,True,0,,,,
201520,ZIKA,2015,20,True,1,,,,
201521,ZIKA,2015,21,True,0,,,,
201522,ZIKA,2015,22,True,0,,,,
201523,ZIKA,2015,23,True,0,,,,
201524,ZIKA,2015,24,True,1,,,,
201525,ZIKA,2015,25,True,0,,,,
201526,ZIKA,2015,26,True,0,,,,
201527,ZIKA,2015,27,True,0,,,,
201528,ZIKA,2015,28,True,0,,,,
201529,ZIKA,2015,29,True,0,,,,
201530,ZIKA,2015,30,True,0,,,,
201531,ZIKA,2015,31,True,0,,,,
201532,ZIKA,2015,32,True,0,,,,
201533,ZIKA,2015,33,True,0,,,,
201534,ZIKA,2015,34,True,0,,,,
201535,ZIKA,2015,35,True,0,,,,
201536,ZIKA,2015,36,True,0,,,,
201537,ZIKA,2015,37,True,1,,,,
201538,ZIKA,2015,38,True,0,,,,
201539,ZIKA,2015,39,True,0,,,,
201540,ZIKA,2015,40,True,0,,,,
201541,ZIKA,2015,41,True,0,,,,
201542,ZIKA,2015,42,True,0,,,,
201543,ZIKA,2015,43,True,0,,,,
201544,ZIKA,2015,44,True,0,,,,
201545,ZIKA,2015,45,True,4,,,,
201546,ZIKA,2015,46,True,3,,,,
201547,ZIKA,2015,47,True,1,,,,
201548,ZIKA,2015,48,True,25,,,,
201549,ZIKA,2015,49,True,49,,,,
201550,ZIKA,2015,50,True,78,,,,
201551,ZIKA,2015,51,True,29,,,,
201552,ZIKA,2015,52,True,30,,,,
201601,ZIKA,2016,1,True,125,,,,
201602,ZIKA,2016,2,True,85,,,,
201603,ZIKA,2016,3,True,176,,,,
201604,ZIKA,2016,4,True,184,,,,
201605,ZIKA,2016,5,True,196,,,,
201606,ZIKA,2016,6,True,210,,,,
201607,ZIKA,2016,7,True,326,,,,
201608,ZIKA,2016,8,True,403,,,,
201609,ZIKA,2016,9,True,324,,,,
201610,ZIKA,2016,10,True,374,,,,
201611,ZIKA,2016,11,True,362,,,,
201612,ZIKA,2016,12,True,129,,,,
201613,ZIKA,2016,13,True,161,,,,
201614,ZIKA,2016,14,True,225,,,,
201615,ZIKA,2016,15,True,122,,,,
201616,ZIKA,2016,16,True,53,,,,
201617,ZIKA,2016,17,True,103,,,,
201618,ZIKA,2016,18,True,77,,,,
201619,ZIKA,2016,19,True,74,,,,
201620,ZIKA,2016,20,True,63,,,,
201621,ZIKA,2016,21,True,35,,,,
201622,ZIKA,2016,22,True,46,,,,
201623,ZIKA,2016,23,True,102,,,,
201624,ZIKA,2016,24,True,63,,,,
201625,ZIKA,2016,25,True,35,,,,
201626,ZIKA,2016,26,True,64,,,,
201627,ZIKA,2016,27,True,26,,,,
201628,ZIKA,2016,28,True,55,,,,
201629,ZIKA,2016,29,True,31,,,,
201630,ZIKA,2016,30,True,17,,,,
201631,ZIKA,2016,31,True,17,,,,
201632,ZIKA,2016,32,True,28,,,,
201633,ZIKA,2016,33,True,31,,,,
201634,ZIKA,2016,34,True,11,,,,
201635,ZIKA,2016,35,True,3,,,,
201636,ZIKA,2016,36,True,3,,,,
201637,ZIKA,2016,37,True,2,,,,
201638,ZIKA,2016,38,True,39,,,,
201639,ZIKA,2016,39,True,6,,,,
201640,ZIKA,2016,40,True,2,,,,
201641,ZIKA,2016,41,True,3,,,,
201642,ZIKA,2016,42,True,4,,,,
201643,ZIKA,2016,43,True,6,,,,
201644,ZIKA,2016,44,True,5,,,,
201645,ZIKA,2016,45,True,9,,,,
201646,ZIKA,2016,46,True,0,,,,
201647,ZIKA,2016,47,True,9,,,,
201648,ZIKA,2016,48,True,7,,,,
201649,ZIKA,2016,49,True,12,,,,
201650,ZIKA,2016,50,True,10,,,,
201651,ZIKA,2016,51,True,4,,,,
201652,ZIKA,2016,52,True,6,,,,
201701,ZIKA,2017,1,True,6,,,,
201702,ZIKA,2017,2,True,3,,,,
201703,ZIKA,2017,3,True,1,,,,
201704,ZIKA,2017,4,True,5,,,,
201705,ZIKA,2017,5,True,2,,,,
201706,ZIKA,2017,6,True,3,,,,
201707,ZIKA,2017,7,True,5,,,,
201708,ZIKA,2017,8,True,4,,,,
201709,ZIKA,2017,9,True,6,,,,
201710,ZIKA,2017,10,True,4,,,,
201711,ZIKA,2017,11,True,1,,,,
201712,ZIKA,2017,12,True,22,,,,
201713,ZIKA,2017,13,True,9,,,,
201714,ZIKA,2017,14,True,0,,,,
201715,ZIKA,2017,15,True,0,,,,
201716,ZIKA,2017,16,True,2,,,,
201717,ZIKA,2017,17,True,0,,,,
201718,ZIKA,2017,18,True,10,,,,
201719,ZIKA,2017,19,True,23,,,,
201720,ZIKA,2017,20,True,1,,,,
201721,ZIKA,2017,21,True,3,,,,
201722,ZIKA,2017,22,True,0,,,,
201723,ZIKA,2017,23,True,4,,,,
201724,ZIKA,2017,24,True,0,,,,
201725,ZIKA,2017,25,True,3,,,,
201726,ZIKA,2017,26,True,1,,,,
201727,ZIKA,2017,27,True,0,,,,
201728,ZIKA,2017,28,True,0,,,,
201729,ZIKA,2017,29,True,2,,,,
201730,ZIKA,2017,30,True,0,,,,
201731,ZIKA,2017,31,True,4,,,,
201732,ZIKA,2017,32,True,1,,,,
201733,ZIKA,2017,33,True,4,,,,
201734,ZIKA,2017,34,True,0,,,,
201735,ZIKA,2017,35,True,1,,,,
201736,ZIKA,2017,36,True,0,,,,
201737,ZIKA,2017,37,True,0,,,,
201738,ZIKA,2017,38,True,0,,,,
201739,ZIKA,2017,39,True,1,,,,
201740,ZIKA,2017,40,True,1,,,,
201741,ZIKA,2017,41,True,1,,,,
201742,ZIKA,2017,42,True,0,,,,
201743,ZIKA,2017,43,True,2,,,,
201744,ZIKA,2017,44,True,1,,,,
201745,ZIKA,2017,45,True,0,,,,
201746,ZIKA,2017,46,True,1,,,,
201747,ZIKA,2017,47,True,1,,,,
201748,ZIKA,2017,48,True,0,,,,
201749,ZIKA,2017,49,True,1,,,,
201750,ZIKA,2017,50,True,2,,,,
201751,ZIKA,2017,51,True,1,,,,
201752,ZIKA,2017,52,True,0,,,,
201801,ZIKA,2018,1,True,7,,,,
201802,ZIKA,2018,2,True,0,,,,
201803,ZIKA,2018,3,True,1,,,,
201804,ZIKA,2018,4,True,1,,,,
201805,ZIKA,2018,5,True,0,,,,
201806,ZIKA,2018,6,True,1,,,,
201807,ZIKA,2018,7,True,2,,,,
201808,ZIKA,2018,8,True,5,,,,
201809,ZIKA,2018,9,True,0,,,,
201810,ZIKA,2018,10,True,2,,,,
201811,ZIKA,2018,11,True,3,,,,
201812,ZIKA,2018,12,True,1,,,,
201813,ZIKA,2018,13,True,1,,,,
201814,ZIKA,2018,14,True,7,,,,
201815,ZIKA,2018,15,True,6,,,,
201816,ZIKA,2018,16,True,4,,,,
201817,ZIKA,2018,17,True,3,,,,
201818,ZIKA,2018,18,True,3,,,,
201819,ZIKA,2018,19,True,0,,,,
201820,ZIKA,2018,20,True,1,,,,
201821,ZIKA,2018,21,True,1,,,,
201822,ZIKA,2018,22,True,2,,,,
201823,ZIKA,2018,23,True,20,,,,
201824,ZIKA,2018,24,True,4,,,,
201825,ZIKA,2018,25,True,0,,,,
201826,ZIKA,2018,26,True,3,,,,
201827,ZIKA,2018,27,True,1,,,,
201828,ZIKA,2018,28,True,3,,,,
201829,ZIKA,2018,29,True,2,,,,
201830,ZIKA,2018,30,True,1,,,,
201831,ZIKA,2018,31,True,6,,,,
201832,ZIKA,2018,32,True,0,,,,
201833,ZIKA,2018,33,True,5,,,,
201834,ZIKA,2018,34,True,1,,,,
201835,ZIKA,2018,35,True,6,,,,
201836,ZIKA,2018,36,True,1,,,,
201837,ZIKA,2018,37,True,3,,,,
201838,ZIKA,2018,38,True,2,,,,
201839,ZIKA,2018,39,True,1,,,,
201840,ZIKA,2018,40,True,0,,,,
201841,ZIKA,2018,41,True,2,,,,
201842,ZIKA,2018,42,True,3,,,,
201843,ZIKA,2018,43,True,0,,,,
201844,ZIKA,2018,44,True,2,,,,
201845,ZIKA,2018,45,True,2,,,,
201846,ZIKA,2018,46,True,3,,,,
201847,ZIKA,2018,47,True,1,,,,
201848,ZIKA,2018,48,True,5,,,,
201849,ZIKA,2018,49,True,2,,,,
201850,ZIKA,2018,50,True,3,,,,
201851,ZIKA,2018,51,True,2,,,,
201852,ZIKA,2018,52,True,0,,,,
201901,ZIKA,2019,1,True,1,,,,
201902,ZIKA,2019,2,True,8,,,,
201903,ZIKA,2019,3,True,4,,,,
201904,ZIKA,2019,4,True,1,,,,
201905,ZIKA,2019,5,True,3,,,,
201906,ZIKA,2019,6,True,0,,,,
201907,ZIKA,2019,7,True,7,,,,
201908,ZIKA,2019,8,True,2,,,,
201909,ZIKA,2019,9,True,2,,,,
201910,ZIKA,2019,10,True,3,,,,
201911,ZIKA,2019,11,True,3,,,,
201912,ZIKA,2019,12,True,1,,,,
201913,ZIKA,2019,13,True,3,,,,
201914,ZIKA,2019,14,True,3,,,,
201915,ZIKA,2019,15,True,10,,,,
201916,ZIKA,2019,16,True,3,,,,
201917,ZIKA,2019,17,True,4,,,,
201918,ZIKA,2019,18,True,3,,,,
201919,ZIKA,2019,19,True,4,,,,
201920,ZIKA,2019,20,True,7,,,,
201921,ZIKA,2019,21,True,3,,,,
201922,ZIKA,2019,22,True,2,,,,
201923,ZIKA,2019,23,True,3,,,,
201924,ZIKA,2019,24,True,3,,,,
201925,ZIKA,2019,25,True,0,,,,
201926,ZIKA,2019,26,True,7,,,,
201927,ZIKA,2019,27,True,2,,,,
201928,ZIKA,2019,28,True,1,,,,
201929,ZIKA,2019,29,True,6,,,,
201930,ZIKA,2019,30,True,5,,,,
201931,ZIKA,2019,31,True,8,,,,
201932,ZIKA,2019,32,True,2,,,,
201933,ZIKA,2019,33,True,4,,,,
201934,ZIKA,2019,34,True,8,,,,
201935,ZIKA,2019,35,True,13,,,,
201936,ZIKA,2019,36,True,2,,,,
201937,ZIKA,2019,37,True,4,,,,
201938,ZIKA,2019,38,True,3,,,,
201939,ZIKA,2019,39,True,7,,,,
201940,ZIKA,2019,40,True,10,,,,
201941,ZIKA,2019,41,True,11,,,,
201942,ZIKA,2019,42,True,1,,,,
201943,ZIKA,2019,43,True,10,,,,
201944,ZIKA,2019,44,True,5,,,,
201945,ZIKA,2019,45,True,7,,,,
201946,ZIKA,2019,46,True,2,,,,
201947,ZIKA,2019,47,True,1,,,,
201948,ZIKA,2019,48,True,0,,,,
201949,ZIKA,2019,49,True,1,,,,
201950,ZIKA,2019,50,True,5,,,,
201951,ZIKA,2019,51,True,3,,,,
201952,ZIKA,2019,52,True,1,,,,
202001,ZIKA,2020,1,True,1,,,,
202002,ZIKA,2020,2,True,1,,,,
202003,ZIKA,2020,3,True,8,,,,
202004,ZIKA,2020,4,True,2,,,,
202005,ZIKA,2020,5,True,2,,,,
202006,ZIKA,2020,6,True,4,,,,
202007,ZIKA,2020,7,True,1,,,,
202008,ZIKA,2020,8,True,2,,,,
202009,ZIKA,2020,9,True,2,,,,
202010,ZIKA,2020,10,True,1,,,,
202011,ZIKA,2020,11,True,2,,,,
202012,ZIKA,2020,12,True,1,,,,
202013,ZIKA,2020,13,True,2,,,,
202014,ZIKA,2020,14,True,1,,,,
202015,ZIKA,2020,15,True,0,,,,
202016,ZIKA,2020,16,True,0,,,,
202017,ZIKA,2020,17,True,0,,,,
202018,ZIKA,2020,18,True,0,,,,
202019,ZIKA,2020,19,True,0,,,,
202020,ZIKA,2020,20,True,2,,,,
202021,ZIKA,2020,21,True,0,,,,
202022,ZIKA,2020,22,True,0,,,,
202023,ZIKA,2020,23,True,0,,,,
202024,ZIKA,2020,24,True,3,,,,
202025,ZIKA,2020,25,True,3,,,,
202026,ZIKA,2020,26,True,5,,,,
202027,ZIKA,2020,27,True,25,,,,
202028,ZIKA,2020,28,True,24,,,,
202029,ZIKA,2020,29,True,23,,,,
202030,ZIKA,2020,30,True,36,,,,
202031,ZIKA,2020,31,True,51,,,,
202032,ZIKA,2020,32,True,7,,,,
202033,ZIKA,2020,33,True,10,,,,
202034,ZIKA,2020,34,True,5,,,,
202035,ZIKA,2020,35,True,2,,,,
202036,ZIKA,2020,36,True,6,,,,
202037,ZIKA,2020,37,True,1,,,,
202038,ZIKA,2020,38,True,4,,,,
202039,ZIKA,2020,39,True,1,,,,
202040,ZIKA,2020,40,True,0,,,,
202041,ZIKA,2020,41,True,6,,,,
202042,ZIKA,2020,42,True,2,,,,
202043,ZIKA,2020,43,True,0,,,,
202044,ZIKA,2020,44,True,0,,,,
202045,ZIKA,2020,45,True,4,,,,
202046,ZIKA,2020,46,True,0,,,,
202047,ZIKA,2020,47,True,0,,,,
202048,ZIKA,2020,48,True,0,,,,
202049,ZIKA,2020,49,True,0,,,,
202050,ZIKA,2020,50,True,0,,,,
202051,ZIKA,2020,51,True,0,,,,
202052,ZIKA,2020,52,True,0,,,,
202053,ZIKA,2020,53,True,0,,,,
202101,ZIKA,2021,1,True,0,,,,
202102,ZIKA,2021,2,True,0,,,,
202103,ZIKA,2021,3,True,0,,,,
202104,ZIKA,2021,4,True,0,,,,
202105,ZIKA,2021,5,True,0,,,,
202106,ZIKA,2021,6,True,0,,,,
202107,ZIKA,2021,7,True,0,,,,
202108,ZIKA,2021,8,True,0,,,,
202109,ZIKA,2021,9,True,0,,,,
202110,ZIKA,2021,10,True,0,,,,
202111,ZIKA,2021,11,True,0,,,,
202112,ZIKA,2021,12,True,0,,,,
202113,ZIKA,2021,13,True,0,,,,
202114,ZIKA,2021,14,True,0,,,,
202115,ZIKA,2021,15,True,0,,,,
202116,ZIKA,2021,16,True,0,,,,
202117,ZIKA,2021,17,True,0,,,,
202118,ZIKA,2021,18,True,0,,,,
202119,ZIKA,2021,19,True,0,,,,
202120,ZIKA,2021,20,True,0,,,,
202121,ZIKA,2021,21,True,0,,,,
202122,ZIKA,2021,22,True,0,,,,
202123,ZIKA,2021,23,True,0,,,,
202124,ZIKA,2021,24,True,0,,,,
202125,ZIKA,2021,25,True,0,,,,
202126,ZIKA,2021,26,True,0,,,,
202127,ZIKA,2021,27,True,0,,,,
202128,ZIKA,2021,28,True,0,,,,
202129,ZIKA,2021,29,True,0,,,,
202130,ZIKA,2021,30,True,0,,,,
202131,ZIKA,2021,31,True,0,,,,
202132,ZIKA,2021,32,True,0,,,,
202133,ZIKA,2021,33,True,0,,,,
202134,ZIKA,2021,34,True,0,,,,
202135,ZIKA,2021,35,True,0,,,,
202136,ZIKA,2021,36,True,0,,,,
202137,ZIKA,2021,37,True,0,,,,
202138,ZIKA,2021,38,True,0,,,,
202139,ZIKA,2021,39,True,0,,,,
202140,ZIKA,2021,40,True,0,,,,
202141,ZIKA,2021,41,True,0,,,,
202142,ZIKA,2021,42,True,0,,,,
202143,ZIKA,2021,43,True,0,,,,
202144,ZIKA,2021,44,True,0,,,,
202145,ZIKA,2021,45,True,0,,,,
202146,ZIKA,2021,46,True,0,,,,
202147,ZIKA,2021,47,True,0,,,,
202148,ZIKA,2021,48,True,0,,,,
202149,ZIKA,2021,49,True,0,,,,
202150,ZIKA,2021,50,True,0,,,,
202151,ZIKA,2021,51,True,0,,,,
202152,ZIKA,2021,52,True,0,,,,
202201,ZIKA,2022,1,True,1,,,,
202202,ZIKA,2022,2,True,0,,,,
202203,ZIKA,2022,3,True,4,,,,
202204,ZIKA,2022,4,True,0,,,,
202205,ZIKA,2022,5,True,0,,,,
202206,ZIKA,2022,6,True,0,,,,
202207,ZIKA,2022,7,True,2,,,,
202208,ZIKA,2022,8,True,3,,,,
202209,ZIKA,2022,9,True,1,,,,
202210,ZIKA,2022,10,True,3,,,,
202211,ZIKA,2022,11,True,6,,,,
202212,ZIKA,2022,12,True,9,,,,
202213,ZIKA,2022,13,True,4,,,,
202214,ZIKA,2022,14,True,8,,,,
202215,ZIKA,2022,15,True,7,,,,
202216,ZIKA,2022,16,True,6,,,,
202217,ZIKA,2022,17,True,8,,,,
202218,ZIKA,2022,18,True,4,,,,
202219,ZIKA,2022,19,True,3,,,,
202220,ZIKA,2022,20,True,4,,,,
202221,ZIKA,2022,21,True,5,,,,
202222,ZIKA,2022,22,True,5,,,,
202223,ZIKA,2022,23,True,6,,,,
202224,ZIKA,2022,24,True,12,,,,
202225,ZIKA,2022,25,True,3,,,,
